utc,forecast_MWh
20220819T10Z,2370
20220819T09Z,2462
20220819T08Z,2559
20220819T07Z,2964
20220819T06Z,3275
20220819T05Z,3583
20220819T04Z,3812
20220819T03Z,3969
20220819T02Z,4107
20220819T01Z,4153
20220819T00Z,4108
20220818T23Z,4007
20220818T22Z,3849
20220818T21Z,3673
20220818T20Z,3466
20220818T19Z,3381
20220818T18Z,3240
20220818T17Z,3096
20220818T16Z,2952
20220818T15Z,2862
20220818T14Z,2718
20220818T13Z,2585
20220818T12Z,2475
20220818T11Z,2488
20220818T10Z,2562
20220818T09Z,2692
20220818T08Z,2825
20220818T07Z,2969
20220818T06Z,3270
20220818T05Z,3574
20220818T04Z,3773
20220818T03Z,3908
20220818T02Z,4014
20220818T01Z,4035
20220818T00Z,3972
20220817T23Z,3856
20220817T22Z,3695
20220817T21Z,3514
20220817T20Z,3322
20220817T19Z,3117
20220817T18Z,2960
20220817T17Z,2812
20220817T16Z,2686
20220817T15Z,2577
20220817T14Z,2447
20220817T13Z,2299
20220817T12Z,2191
20220817T11Z,2179
20220817T10Z,2227
20220817T09Z,2334
20220817T08Z,2464
20220817T07Z,2608
20220817T06Z,2869
20220817T05Z,3118
20220817T04Z,3284
20220817T03Z,3388
20220817T02Z,3467
20220817T01Z,3472
20220817T00Z,3395
20220816T23Z,3295
20220816T22Z,3175
20220816T21Z,3055
20220816T20Z,2929
20220816T19Z,2784
20220816T18Z,2682
20220816T17Z,2627
20220816T16Z,2566
20220816T15Z,2472
20220816T14Z,2329
20220816T13Z,2183
20220816T12Z,2079
20220816T11Z,2044
20220816T10Z,2089
20220816T09Z,2175
20220816T08Z,2355
20220816T07Z,2539
20220816T06Z,2799
20220816T05Z,3063
20220816T04Z,3242
20220816T03Z,3366
20220816T02Z,3460
20220816T01Z,3477
20220816T00Z,3393
20220815T23Z,3296
20220815T22Z,3168
20220815T21Z,3045
20220815T20Z,2918
20220815T19Z,2790
20220815T18Z,2665
20220815T17Z,2561
20220815T16Z,2477
20220815T15Z,2393
20220815T14Z,2268
20220815T13Z,2128
20220815T12Z,2009
20220815T11Z,1973
20220815T10Z,2016
20220815T09Z,2093
20220815T08Z,2217
20220815T07Z,2313
20220815T06Z,2548
20220815T05Z,2768
20220815T04Z,2897
20220815T03Z,2975
20220815T02Z,3013
20220815T01Z,2976
20220815T00Z,2856
20220814T23Z,2735
20220814T22Z,2619
20220814T21Z,2527
20220814T20Z,2423
20220814T19Z,2341
20220814T18Z,2262
20220814T17Z,2170
20220814T16Z,2067
20220814T15Z,1950
20220814T14Z,1901
20220814T13Z,1878
20220814T12Z,1894
20220814T11Z,1898
20220814T10Z,1951
20220814T09Z,2012
20220814T08Z,2123
20220814T07Z,2233
20220814T06Z,2423
20220814T05Z,2604
20220814T04Z,2708
20220814T03Z,2769
20220814T02Z,2815
20220814T01Z,2802
20220814T00Z,2736
20220813T23Z,2652
20220813T22Z,2567
20220813T21Z,2496
20220813T20Z,2430
20220813T19Z,2392
20220813T18Z,2362
20220813T17Z,2298
20220813T16Z,2202
20220813T15Z,2086
20220813T14Z,1996
20220813T13Z,1951
20220813T12Z,1921
20220813T11Z,1915
20220813T10Z,1951
20220813T09Z,2026
20220813T08Z,2104
20220813T07Z,2329
20220813T06Z,2535
20220813T05Z,2736
20220813T04Z,2853
20220813T03Z,2942
20220813T02Z,3024
20220813T01Z,3058
20220813T00Z,3013
20220812T23Z,2955
20220812T22Z,2891
20220812T21Z,2835
20220812T20Z,2768
20220812T19Z,2661
20220812T18Z,2615
20220812T17Z,2544
20220812T16Z,2468
20220812T15Z,2362
20220812T14Z,2269
20220812T13Z,2128
20220812T12Z,2030
20220812T11Z,2020
20220812T10Z,2076
20220812T09Z,2180
20220812T08Z,2363
20220812T07Z,2514
20220812T06Z,2767
20220812T05Z,3014
20220812T04Z,3145
20220812T03Z,3242
20220812T02Z,3305
20220812T01Z,3313
20220812T00Z,3251
20220811T23Z,3164
20220811T22Z,3065
20220811T21Z,2965
20220811T20Z,2859
20220811T19Z,2718
20220811T18Z,2600
20220811T17Z,2520
20220811T16Z,2445
20220811T15Z,2372
20220811T14Z,2257
20220811T13Z,2112
20220811T12Z,1994
20220811T11Z,1975
20220811T10Z,2012
20220811T09Z,2115
20220811T08Z,2152
20220811T07Z,2412
20220811T06Z,2646
20220811T05Z,2888
20220811T04Z,3012
20220811T03Z,3112
20220811T02Z,3188
20220811T01Z,3197
20220811T00Z,3139
20220810T23Z,3066
20220810T22Z,2973
20220810T21Z,2887
20220810T20Z,2790
20220810T19Z,2774
20220810T18Z,2738
20220810T17Z,2689
20220810T16Z,2626
20220810T15Z,2550
20220810T14Z,2412
20220810T13Z,2269
20220810T12Z,2130
20220810T11Z,2109
20220810T10Z,2149
20220810T09Z,2255
20220810T08Z,2459
20220810T07Z,2597
20220810T06Z,2865
20220810T05Z,3135
20220810T04Z,3276
20220810T03Z,3386
20220810T02Z,3448
20220810T01Z,3443
20220810T00Z,3352
20220809T23Z,3241
20220809T22Z,3110
20220809T21Z,2995
20220809T20Z,2871
20220809T19Z,2778
20220809T18Z,2664
20220809T17Z,2649
20220809T16Z,2592
20220809T15Z,2531
20220809T14Z,2369
20220809T13Z,2223
20220809T12Z,2111
20220809T11Z,2079
20220809T10Z,2111
20220809T09Z,2224
20220809T08Z,2351
20220809T07Z,2723
20220809T06Z,3011
20220809T05Z,3301
20220809T04Z,3495
20220809T03Z,3668
20220809T02Z,3771
20220809T01Z,3795
20220809T00Z,3722
20220808T23Z,3611
20220808T22Z,3466
20220808T21Z,3318
20220808T20Z,3157
20220808T19Z,3005
20220808T18Z,2900
20220808T17Z,2800
20220808T16Z,2718
20220808T15Z,2604
20220808T14Z,2435
20220808T13Z,2324
20220808T12Z,2245
20220808T11Z,2226
20220808T10Z,2303
20220808T09Z,2436
20220808T08Z,2634
20220808T07Z,2776
20220808T06Z,3060
20220808T05Z,3333
20220808T04Z,3480
20220808T03Z,3615
20220808T02Z,3669
20220808T01Z,3633
20220808T00Z,3524
20220807T23Z,3379
20220807T22Z,3227
20220807T21Z,3086
20220807T20Z,2923
20220807T19Z,2705
20220807T18Z,2544
20220807T17Z,2390
20220807T16Z,2221
20220807T15Z,2072
20220807T14Z,2012
20220807T13Z,2008
20220807T12Z,2030
20220807T11Z,2045
20220807T10Z,2121
20220807T09Z,2251
20220807T08Z,2415
20220807T07Z,2544
20220807T06Z,2767
20220807T05Z,2973
20220807T04Z,3062
20220807T03Z,3152
20220807T02Z,3183
20220807T01Z,3149
20220807T00Z,3065
20220806T23Z,2943
20220806T22Z,2815
20220806T21Z,2701
20220806T20Z,2585
20220806T19Z,2444
20220806T18Z,2364
20220806T17Z,2279
20220806T16Z,2176
20220806T15Z,2052
20220806T14Z,1967
20220806T13Z,1944
20220806T12Z,1913
20220806T11Z,1926
20220806T10Z,1981
20220806T09Z,2060
20220806T08Z,2193
20220806T07Z,2385
20220806T06Z,2594
20220806T05Z,2788
20220806T04Z,2871
20220806T03Z,2944
20220806T02Z,3000
20220806T01Z,3008
20220806T00Z,2943
20220805T23Z,2849
20220805T22Z,2767
20220805T21Z,2695
20220805T20Z,2624
20220805T19Z,2543
20220805T18Z,2487
20220805T17Z,2404
20220805T16Z,2340
20220805T15Z,2281
20220805T14Z,2175
20220805T13Z,2047
20220805T12Z,1945
20220805T11Z,1932
20220805T10Z,1956
20220805T09Z,2034
20220805T08Z,2128
20220805T07Z,2333
20220805T06Z,2544
20220805T05Z,2758
20220805T04Z,2844
20220805T03Z,2921
20220805T02Z,2975
20220805T01Z,2978
20220805T00Z,2932
20220804T23Z,2873
20220804T22Z,2809
20220804T21Z,2758
20220804T20Z,2692
20220804T19Z,2637
20220804T18Z,2587
20220804T17Z,2552
20220804T16Z,2487
20220804T15Z,2426
20220804T14Z,2301
20220804T13Z,2157
20220804T12Z,2047
20220804T11Z,2010
20220804T10Z,2022
20220804T09Z,2106
20220804T08Z,2218
20220804T07Z,2516
20220804T06Z,2772
20220804T05Z,3040
20220804T04Z,3173
20220804T03Z,3295
20220804T02Z,3383
20220804T01Z,3417
20220804T00Z,3378
20220803T23Z,3295
20220803T22Z,3204
20220803T21Z,3111
20220803T20Z,3004
20220803T19Z,2863
20220803T18Z,2754
20220803T17Z,2649
20220803T16Z,2588
20220803T15Z,2514
20220803T14Z,2391
20220803T13Z,2260
20220803T12Z,2156
20220803T11Z,2136
20220803T10Z,2194
20220803T09Z,2298
20220803T08Z,2474
20220803T07Z,2576
20220803T06Z,2839
20220803T05Z,3100
20220803T04Z,3232
20220803T03Z,3347
20220803T02Z,3423
20220803T01Z,3426
20220803T00Z,3359
20220802T23Z,3263
20220802T22Z,3155
20220802T21Z,3059
20220802T20Z,2945
20220802T19Z,2816
20220802T18Z,2757
20220802T17Z,2716
20220802T16Z,2658
20220802T15Z,2598
20220802T14Z,2464
20220802T13Z,2323
20220802T12Z,2212
20220802T11Z,2185
20220802T10Z,2248
20220802T09Z,2372
20220802T08Z,2521
20220802T07Z,2749
20220802T06Z,3041
20220802T05Z,3323
20220802T04Z,3505
20220802T03Z,3679
20220802T02Z,3792
20220802T01Z,3821
20220802T00Z,3763
20220801T23Z,3675
20220801T22Z,3546
20220801T21Z,3411
20220801T20Z,3257
20220801T19Z,3159
20220801T18Z,3076
20220801T17Z,2954
20220801T16Z,2876
20220801T15Z,2774
20220801T14Z,2622
20220801T13Z,2495
20220801T12Z,2404
20220801T11Z,2394
20220801T10Z,2458
20220801T09Z,2600
20220801T08Z,2736
20220801T07Z,2960
20220801T06Z,3265
20220801T05Z,3535
20220801T04Z,3705
20220801T03Z,3835
20220801T02Z,3847
20220801T01Z,3802
20220801T00Z,3713
20220731T23Z,3613
20220731T22Z,3491
20220731T21Z,3346
20220731T20Z,3177
20220731T19Z,2956
20220731T18Z,2774
20220731T17Z,2600
20220731T16Z,2469
20220731T15Z,2339
20220731T14Z,2264
20220731T13Z,2259
20220731T12Z,2301
20220731T11Z,2360
20220731T10Z,2471
20220731T09Z,2613
20220731T08Z,2813
20220731T07Z,3120
20220731T06Z,3413
20220731T05Z,3652
20220731T04Z,3805
20220731T03Z,3927
20220731T02Z,3996
20220731T01Z,4012
20220731T00Z,3971
20220730T23Z,3880
20220730T22Z,3768
20220730T21Z,3641
20220730T20Z,3487
20220730T19Z,3306
20220730T18Z,3089
20220730T17Z,2850
20220730T16Z,2700
20220730T15Z,2532
20220730T14Z,2470
20220730T13Z,2454
20220730T12Z,2511
20220730T11Z,2558
20220730T10Z,2677
20220730T09Z,2831
20220730T08Z,3018
20220730T07Z,3145
20220730T06Z,3468
20220730T05Z,3753
20220730T04Z,3977
20220730T03Z,4164
20220730T02Z,4298
20220730T01Z,4359
20220730T00Z,4342
20220729T23Z,4251
20220729T22Z,4107
20220729T21Z,3943
20220729T20Z,3756
20220729T19Z,3566
20220729T18Z,3346
20220729T17Z,3135
20220729T16Z,2947
20220729T15Z,2823
20220729T14Z,2701
20220729T13Z,2593
20220729T12Z,2540
20220729T11Z,2559
20220729T10Z,2652
20220729T09Z,2802
20220729T08Z,2964
20220729T07Z,3085
20220729T06Z,3414
20220729T05Z,3718
20220729T04Z,3916
20220729T03Z,4098
20220729T02Z,4191
20220729T01Z,4199
20220729T00Z,4126
20220728T23Z,4010
20220728T22Z,3851
20220728T21Z,3700
20220728T20Z,3525
20220728T19Z,3316
20220728T18Z,3139
20220728T17Z,2970
20220728T16Z,2830
20220728T15Z,2728
20220728T14Z,2611
20220728T13Z,2478
20220728T12Z,2396
20220728T11Z,2407
20220728T10Z,2498
20220728T09Z,2618
20220728T08Z,2812
20220728T07Z,3002
20220728T06Z,3336
20220728T05Z,3634
20220728T04Z,3840
20220728T03Z,4017
20220728T02Z,4113
20220728T01Z,4135
20220728T00Z,4079
20220727T23Z,3971
20220727T22Z,3825
20220727T21Z,3676
20220727T20Z,3509
20220727T19Z,3300
20220727T18Z,3135
20220727T17Z,2972
20220727T16Z,2851
20220727T15Z,2753
20220727T14Z,2702
20220727T13Z,2546
20220727T12Z,2462
20220727T11Z,2476
20220727T10Z,2573
20220727T09Z,2720
20220727T08Z,2923
20220727T07Z,3061
20220727T06Z,3414
20220727T05Z,3732
20220727T04Z,3961
20220727T03Z,4155
20220727T02Z,4277
20220727T01Z,4323
20220727T00Z,4281
20220726T23Z,4165
20220726T22Z,4008
20220726T21Z,3843
20220726T20Z,3654
20220726T19Z,3440
20220726T18Z,3213
20220726T17Z,2996
20220726T16Z,2836
20220726T15Z,2696
20220726T14Z,2541
20220726T13Z,2428
20220726T12Z,2342
20220726T11Z,2343
20220726T10Z,2434
20220726T09Z,2590
20220726T08Z,2775
20220726T07Z,2925
20220726T06Z,3260
20220726T05Z,3559
20220726T04Z,3775
20220726T03Z,3958
20220726T02Z,4069
20220726T01Z,4104
20220726T00Z,4056
20220725T23Z,3950
20220725T22Z,3795
20220725T21Z,3634
20220725T20Z,3428
20220725T19Z,3245
20220725T18Z,3042
20220725T17Z,2856
20220725T16Z,2686
20220725T15Z,2553
20220725T14Z,2390
20220725T13Z,2224
20220725T12Z,2117
20220725T11Z,2093
20220725T10Z,2150
20220725T09Z,2254
20220725T08Z,2419
20220725T07Z,2557
20220725T06Z,2820
20220725T05Z,3047
20220725T04Z,3156
20220725T03Z,3256
20220725T02Z,3273
20220725T01Z,3212
20220725T00Z,3064
20220724T23Z,2899
20220724T22Z,2736
20220724T21Z,2607
20220724T20Z,2484
20220724T19Z,2337
20220724T18Z,2244
20220724T17Z,2160
20220724T16Z,2053
20220724T15Z,1934
20220724T14Z,1870
20220724T13Z,1870
20220724T12Z,1838
20220724T11Z,1857
20220724T10Z,1894
20220724T09Z,1970
20220724T08Z,2087
20220724T07Z,2164
20220724T06Z,2344
20220724T05Z,2489
20220724T04Z,2552
20220724T03Z,2617
20220724T02Z,2642
20220724T01Z,2598
20220724T00Z,2517
20220723T23Z,2430
20220723T22Z,2355
20220723T21Z,2316
20220723T20Z,2284
20220723T19Z,2313
20220723T18Z,2283
20220723T17Z,2213
20220723T16Z,2128
20220723T15Z,2026
20220723T14Z,1946
20220723T13Z,1891
20220723T12Z,1882
20220723T11Z,1875
20220723T10Z,1913
20220723T09Z,1976
20220723T08Z,2131
20220723T07Z,2260
20220723T06Z,2460
20220723T05Z,2630
20220723T04Z,2726
20220723T03Z,2811
20220723T02Z,2866
20220723T01Z,2875
20220723T00Z,2818
20220722T23Z,2762
20220722T22Z,2713
20220722T21Z,2684
20220722T20Z,2643
20220722T19Z,2612
20220722T18Z,2594
20220722T17Z,2551
20220722T16Z,2510
20220722T15Z,2426
20220722T14Z,2288
20220722T13Z,2126
20220722T12Z,2033
20220722T11Z,2018
20220722T10Z,2055
20220722T09Z,2140
20220722T08Z,2287
20220722T07Z,2506
20220722T06Z,2780
20220722T05Z,3024
20220722T04Z,3174
20220722T03Z,3311
20220722T02Z,3387
20220722T01Z,3398
20220722T00Z,3328
20220721T23Z,3239
20220721T22Z,3136
20220721T21Z,3041
20220721T20Z,2930
20220721T19Z,2826
20220721T18Z,2713
20220721T17Z,2640
20220721T16Z,2562
20220721T15Z,2473
20220721T14Z,2333
20220721T13Z,2206
20220721T12Z,2131
20220721T11Z,2146
20220721T10Z,2214
20220721T09Z,2328
20220721T08Z,2512
20220721T07Z,2711
20220721T06Z,3010
20220721T05Z,3268
20220721T04Z,3425
20220721T03Z,3569
20220721T02Z,3665
20220721T01Z,3697
20220721T00Z,3645
20220720T23Z,3554
20220720T22Z,3435
20220720T21Z,3313
20220720T20Z,3177
20220720T19Z,2987
20220720T18Z,2850
20220720T17Z,2719
20220720T16Z,2618
20220720T15Z,2494
20220720T14Z,2336
20220720T13Z,2181
20220720T12Z,2114
20220720T11Z,2093
20220720T10Z,2166
20220720T09Z,2288
20220720T08Z,2454
20220720T07Z,2602
20220720T06Z,2880
20220720T05Z,3129
20220720T04Z,3268
20220720T03Z,3396
20220720T02Z,3467
20220720T01Z,3463
20220720T00Z,3383
20220719T23Z,3267
20220719T22Z,3142
20220719T21Z,3024
20220719T20Z,2897
20220719T19Z,2730
20220719T18Z,2620
20220719T17Z,2533
20220719T16Z,2443
20220719T15Z,2363
20220719T14Z,2235
20220719T13Z,2085
20220719T12Z,1971
20220719T11Z,1950
20220719T10Z,1981
20220719T09Z,2063
20220719T08Z,2159
20220719T07Z,2301
20220719T06Z,2540
20220719T05Z,2742
20220719T04Z,2849
20220719T03Z,2932
20220719T02Z,2969
20220719T01Z,2933
20220719T00Z,2842
20220718T23Z,2748
20220718T22Z,2655
20220718T21Z,2590
20220718T20Z,2499
20220718T19Z,2472
20220718T18Z,2449
20220718T17Z,2351
20220718T16Z,2276
20220718T15Z,2238
20220718T14Z,2126
20220718T13Z,1971
20220718T12Z,1855
20220718T11Z,1805
20220718T10Z,1819
20220718T09Z,1855
20220718T08Z,1951
20220718T07Z,2120
20220718T06Z,2341
20220718T05Z,2527
20220718T04Z,2614
20220718T03Z,2689
20220718T02Z,2697
20220718T01Z,2658
20220718T00Z,2577
20220717T23Z,2485
20220717T22Z,2405
20220717T21Z,2336
20220717T20Z,2273
20220717T19Z,2206
20220717T18Z,2179
20220717T17Z,2126
20220717T16Z,2033
20220717T15Z,1935
20220717T14Z,1878
20220717T13Z,1847
20220717T12Z,1851
20220717T11Z,1848
20220717T10Z,1885
20220717T09Z,1943
20220717T08Z,2035
20220717T07Z,2220
20220717T06Z,2416
20220717T05Z,2570
20220717T04Z,2641
20220717T03Z,2725
20220717T02Z,2769
20220717T01Z,2758
20220717T00Z,2701
20220716T23Z,2621
20220716T22Z,2547
20220716T21Z,2489
20220716T20Z,2435
20220716T19Z,2418
20220716T18Z,2380
20220716T17Z,2327
20220716T16Z,2246
20220716T15Z,2120
20220716T14Z,2045
20220716T13Z,1989
20220716T12Z,1974
20220716T11Z,1975
20220716T10Z,2032
20220716T09Z,2110
20220716T08Z,2276
20220716T07Z,2374
20220716T06Z,2602
20220716T05Z,2781
20220716T04Z,2876
20220716T03Z,2965
20220716T02Z,3020
20220716T01Z,3014
20220716T00Z,2952
20220715T23Z,2867
20220715T22Z,2786
20220715T21Z,2719
20220715T20Z,2646
20220715T19Z,2552
20220715T18Z,2497
20220715T17Z,2429
20220715T16Z,2383
20220715T15Z,2293
20220715T14Z,2165
20220715T13Z,2023
20220715T12Z,1942
20220715T11Z,1931
20220715T10Z,1989
20220715T09Z,2086
20220715T08Z,2237
20220715T07Z,2432
20220715T06Z,2678
20220715T05Z,2889
20220715T04Z,2986
20220715T03Z,3081
20220715T02Z,3126
20220715T01Z,3121
20220715T00Z,3038
20220714T23Z,2944
20220714T22Z,2845
20220714T21Z,2766
20220714T20Z,2683
20220714T19Z,2579
20220714T18Z,2505
20220714T17Z,2438
20220714T16Z,2380
20220714T15Z,2323
20220714T14Z,2192
20220714T13Z,2036
20220714T12Z,1952
20220714T11Z,1925
20220714T10Z,1963
20220714T09Z,2024
20220714T08Z,2182
20220714T07Z,2336
20220714T06Z,2566
20220714T05Z,2754
20220714T04Z,2843
20220714T03Z,2931
20220714T02Z,2970
20220714T01Z,2952
20220714T00Z,2876
20220713T23Z,2801
20220713T22Z,2730
20220713T21Z,2686
20220713T20Z,2634
20220713T19Z,2547
20220713T18Z,2509
20220713T17Z,2514
20220713T16Z,2487
20220713T15Z,2390
20220713T14Z,2236
20220713T13Z,2119
20220713T12Z,2021
20220713T11Z,1972
20220713T10Z,2007
20220713T09Z,2051
20220713T08Z,2253
20220713T07Z,2732
20220713T06Z,3038
20220713T05Z,3306
20220713T04Z,3486
20220713T03Z,3677
20220713T02Z,3806
20220713T01Z,3861
20220713T00Z,3842
20220712T23Z,3757
20220712T22Z,3634
20220712T21Z,3509
20220712T20Z,3357
20220712T19Z,3187
20220712T18Z,3057
20220712T17Z,2920
20220712T16Z,2790
20220712T15Z,2634
20220712T14Z,2472
20220712T13Z,2336
20220712T12Z,2259
20220712T11Z,2272
20220712T10Z,2353
20220712T09Z,2485
20220712T08Z,2645
20220712T07Z,2779
20220712T06Z,3084
20220712T05Z,3344
20220712T04Z,3506
20220712T03Z,3668
20220712T02Z,3742
20220712T01Z,3751
20220712T00Z,3676
20220711T23Z,3557
20220711T22Z,3408
20220711T21Z,3260
20220711T20Z,3079
20220711T19Z,2901
20220711T18Z,2766
20220711T17Z,2648
20220711T16Z,2529
20220711T15Z,2420
20220711T14Z,2248
20220711T13Z,2081
20220711T12Z,1964
20220711T11Z,1938
20220711T10Z,1958
20220711T09Z,2044
20220711T08Z,2133
20220711T07Z,2319
20220711T06Z,2553
20220711T05Z,2744
20220711T04Z,2829
20220711T03Z,2922
20220711T02Z,2929
20220711T01Z,2881
20220711T00Z,2767
20220710T23Z,2650
20220710T22Z,2537
20220710T21Z,2446
20220710T20Z,2361
20220710T19Z,2270
20220710T18Z,2197
20220710T17Z,2129
20220710T16Z,2024
20220710T15Z,1915
20220710T14Z,1855
20220710T13Z,1821
20220710T12Z,1824
20220710T11Z,1823
20220710T10Z,1873
20220710T09Z,1939
20220710T08Z,2071
20220710T07Z,2229
20220710T06Z,2419
20220710T05Z,2565
20220710T04Z,2632
20220710T03Z,2725
20220710T02Z,2759
20220710T01Z,2756
20220710T00Z,2693
20220709T23Z,2606
20220709T22Z,2519
20220709T21Z,2456
20220709T20Z,2395
20220709T19Z,2368
20220709T18Z,2312
20220709T17Z,2240
20220709T16Z,2120
20220709T15Z,2000
20220709T14Z,1916
20220709T13Z,1903
20220709T12Z,1894
20220709T11Z,1885
20220709T10Z,1955
20220709T09Z,2055
20220709T08Z,2183
20220709T07Z,2311
20220709T06Z,2518
20220709T05Z,2681
20220709T04Z,2763
20220709T03Z,2860
20220709T02Z,2915
20220709T01Z,2932
20220709T00Z,2884
20220708T23Z,2813
20220708T22Z,2751
20220708T21Z,2696
20220708T20Z,2628
20220708T19Z,2576
20220708T18Z,2518
20220708T17Z,2479
20220708T16Z,2394
20220708T15Z,2311
20220708T14Z,2178
20220708T13Z,2038
20220708T12Z,1940
20220708T11Z,1918
20220708T10Z,1954
20220708T09Z,2033
20220708T08Z,2119
20220708T07Z,2287
20220708T06Z,2507
20220708T05Z,2678
20220708T04Z,2746
20220708T03Z,2830
20220708T02Z,2873
20220708T01Z,2873
20220708T00Z,2820
20220707T23Z,2765
20220707T22Z,2703
20220707T21Z,2662
20220707T20Z,2604
20220707T19Z,2562
20220707T18Z,2544
20220707T17Z,2482
20220707T16Z,2411
20220707T15Z,2341
20220707T14Z,2227
20220707T13Z,2055
20220707T12Z,1943
20220707T11Z,1911
20220707T10Z,1927
20220707T09Z,1990
20220707T08Z,2065
20220707T07Z,2241
20220707T06Z,2469
20220707T05Z,2653
20220707T04Z,2750
20220707T03Z,2845
20220707T02Z,2901
20220707T01Z,2911
20220707T00Z,2858
20220706T23Z,2801
20220706T22Z,2737
20220706T21Z,2695
20220706T20Z,2644
20220706T19Z,2607
20220706T18Z,2557
20220706T17Z,2507
20220706T16Z,2446
20220706T15Z,2374
20220706T14Z,2253
20220706T13Z,2083
20220706T12Z,1965
20220706T11Z,1916
20220706T10Z,1928
20220706T09Z,1969
20220706T08Z,2057
20220706T07Z,2218
20220706T06Z,2425
20220706T05Z,2581
20220706T04Z,2641
20220706T03Z,2729
20220706T02Z,2770
20220706T01Z,2768
20220706T00Z,2731
20220705T23Z,2689
20220705T22Z,2653
20220705T21Z,2630
20220705T20Z,2596
20220705T19Z,2516
20220705T18Z,2447
20220705T17Z,2429
20220705T16Z,2401
20220705T15Z,2257
20220705T14Z,2047
20220705T13Z,1825
20220705T12Z,1788
20220705T11Z,1786
20220705T10Z,1806
20220705T09Z,1879
20220705T08Z,1951
20220705T07Z,2121
20220705T06Z,2303
20220705T05Z,2445
20220705T04Z,2519
20220705T03Z,2581
20220705T02Z,2589
20220705T01Z,2552
20220705T00Z,2456
20220704T23Z,2350
20220704T22Z,2276
20220704T21Z,2238
20220704T20Z,2216
20220704T19Z,2176
20220704T18Z,2066
20220704T17Z,1957
20220704T16Z,1883
20220704T15Z,1850
20220704T14Z,1852
20220704T13Z,1829
20220704T12Z,1770
20220704T11Z,1740
20220704T10Z,1759
20220704T09Z,1782
20220704T08Z,1918
20220704T07Z,2018
20220704T06Z,2186
20220704T05Z,2304
20220704T04Z,2332
20220704T03Z,2373
20220704T02Z,2386
20220704T01Z,2356
20220704T00Z,2293
20220703T23Z,2233
20220703T22Z,2185
20220703T21Z,2163
20220703T20Z,2145
20220703T19Z,2140
20220703T18Z,2104
20220703T17Z,2038
20220703T16Z,1936
20220703T15Z,1841
20220703T14Z,1827
20220703T13Z,1784
20220703T12Z,1746
20220703T11Z,1733
20220703T10Z,1763
20220703T09Z,1835
20220703T08Z,1905
20220703T07Z,2101
20220703T06Z,2288
20220703T05Z,2424
20220703T04Z,2481
20220703T03Z,2545
20220703T02Z,2561
20220703T01Z,2540
20220703T00Z,2477
20220702T23Z,2410
20220702T22Z,2355
20220702T21Z,2328
20220702T20Z,2297
20220702T19Z,2301
20220702T18Z,2267
20220702T17Z,2161
20220702T16Z,2131
20220702T15Z,2072
20220702T14Z,1998
20220702T13Z,1912
20220702T12Z,1881
20220702T11Z,1871
20220702T10Z,1900
20220702T09Z,1957
20220702T08Z,2057
20220702T07Z,2263
20220702T06Z,2468
20220702T05Z,2626
20220702T04Z,2711
20220702T03Z,2787
20220702T02Z,2833
20220702T01Z,2831
20220702T00Z,2763
20220701T23Z,2688
20220701T22Z,2618
20220701T21Z,2565
20220701T20Z,2507
20220701T19Z,2505
20220701T18Z,2488
20220701T17Z,2424
20220701T16Z,2340
20220701T15Z,2240
20220701T14Z,2121
20220701T13Z,1987
20220701T12Z,1891
20220701T11Z,1871
20220701T10Z,1927
20220701T09Z,2034
20220701T08Z,2140
20220701T07Z,2243
20220701T06Z,2480
20220701T05Z,2648
20220701T04Z,2718
20220701T03Z,2777
20220701T02Z,2795
20220701T01Z,2768
20220701T00Z,2689
20220630T23Z,2609
20220630T22Z,2541
20220630T21Z,2500
20220630T20Z,2445
20220630T19Z,2443
20220630T18Z,2425
20220630T17Z,2369
20220630T16Z,2290
20220630T15Z,2253
20220630T14Z,2158
20220630T13Z,1984
20220630T12Z,1856
20220630T11Z,1810
20220630T10Z,1825
20220630T09Z,1882
20220630T08Z,2074
20220630T07Z,2225
20220630T06Z,2450
20220630T05Z,2622
20220630T04Z,2679
20220630T03Z,2729
20220630T02Z,2737
20220630T01Z,2714
20220630T00Z,2644
20220629T23Z,2578
20220629T22Z,2533
20220629T21Z,2507
20220629T20Z,2469
20220629T19Z,2479
20220629T18Z,2488
20220629T17Z,2412
20220629T16Z,2352
20220629T15Z,2340
20220629T14Z,2230
20220629T13Z,2027
20220629T12Z,1911
20220629T11Z,1862
20220629T10Z,1865
20220629T09Z,1901
20220629T08Z,2013
20220629T07Z,2232
20220629T06Z,2462
20220629T05Z,2642
20220629T04Z,2725
